Logged started on,27/07/2020 15:41:51
Feature,Accelerometer
Nodes,AM1V310 @394D30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
27/07/2020 15:47:56.439,364615,AM1V310 @394D30,55936,A0030F010200,928,271,2
27/07/2020 15:47:56.499,364665,AM1V310 @394D30,55942,CE036E01D1FF,974,366,-47
27/07/2020 15:47:56.529,364694,AM1V310 @394D30,55948,AE03C4018B00,942,452,139
27/07/2020 15:47:56.589,364755,AM1V310 @394D30,55954,2B0481012700,1067,385,39
27/07/2020 15:47:56.649,364815,AM1V310 @394D30,55961,3A02B101F401,570,433,500
27/07/2020 15:47:56.678,364844,AM1V310 @394D30,55967,A2028501B700,674,389,183
27/07/2020 15:47:56.777,364943,AM1V310 @394D30,55973,88030C0299FF,904,524,-103
27/07/2020 15:47:56.804,364969,AM1V310 @394D30,55979,FA038C012400,1018,396,36
27/07/2020 15:47:56.859,365025,AM1V310 @394D30,55986,4A03BB018E00,842,443,142
27/07/2020 15:47:56.924,365090,AM1V310 @394D30,55992,2803A7016700,808,423,103
27/07/2020 15:47:56.987,365152,AM1V310 @394D30,55998,9D036D011300,925,365,19
27/07/2020 15:47:56.987,365152,AM1V310 @394D30,56004,980343011100,920,323,17
27/07/2020 15:47:57.072,365238,AM1V310 @394D30,56011,0F04F900B000,1039,249,176
27/07/2020 15:47:57.129,365295,AM1V310 @394D30,56017,E503E9001E00,997,233,30
27/07/2020 15:47:57.148,365313,AM1V310 @394D30,56023,A1032B01C0FF,929,299,-64
27/07/2020 15:47:57.188,365354,AM1V310 @394D30,56029,CA031501AAFF,970,277,-86
27/07/2020 15:47:57.248,365414,AM1V310 @394D30,56036,39034E0152FF,825,334,-174
27/07/2020 15:47:57.278,365444,AM1V310 @394D30,56042,DF036A00B400,991,106,180
27/07/2020 15:47:57.339,365505,AM1V310 @394D30,56048,CB03E800E6FE,971,232,-282
27/07/2020 15:47:57.400,365565,AM1V310 @394D30,56054,F003C600B1FF,1008,198,-79
