Logged started on,24/07/2020 16:18:15
Feature,Gyroscope
Nodes,AM1V310 @394D30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
24/07/2020 16:32:54.339,879117,AM1V310 @394D30,174755,8700D2FF93FF,13.5,-4.6,-10.9
24/07/2020 16:32:54.368,879134,AM1V310 @394D30,174762,540076FFC4FF,8.4,-13.8,-6
24/07/2020 16:32:54.430,879195,AM1V310 @394D30,174768,2E00F4FF74FF,4.6,-1.2,-14
24/07/2020 16:32:54.490,879255,AM1V310 @394D30,174774,90FE680058FE,-36.8,10.4,-42.4
24/07/2020 16:32:54.520,879285,AM1V310 @394D30,174780,EBFC9B004FFB,-78.9,15.5,-120.1
24/07/2020 16:32:54.580,879345,AM1V310 @394D30,174787,9502DE0131F5,66.1,47.8,-276.7
24/07/2020 16:32:54.639,879405,AM1V310 @394D30,174793,80003FFF0CF5,12.8,-19.3,-280.4
24/07/2020 16:32:54.682,879447,AM1V310 @394D30,174799,78F0DE00D001,-397.6,22.2,46.4
24/07/2020 16:32:54.730,879495,AM1V310 @394D30,174805,FF0211002903,76.7,1.7,80.9
24/07/2020 16:32:54.819,879584,AM1V310 @394D30,174812,45016702BB05,32.5,61.5,146.7
24/07/2020 16:32:54.837,879602,AM1V310 @394D30,174818,E2F89DFC6600,-182.2,-86.7,10.2
24/07/2020 16:32:54.879,879645,AM1V310 @394D30,174824,49FD27F77FF7,-69.5,-226.5,-217.7
24/07/2020 16:32:54.940,879705,AM1V310 @394D30,174830,92FE3CFBEEF6,-36.6,-122,-232.2
24/07/2020 16:32:54.969,879734,AM1V310 @394D30,174837,1BFE9A00FBFC,-48.5,15.4,-77.3
24/07/2020 16:32:55.029,879795,AM1V310 @394D30,174843,05FCC901E100,-101.9,45.7,22.5
24/07/2020 16:32:55.090,879855,AM1V310 @394D30,174849,8EFB6FFE2F07,-113.8,-40.1,183.9
24/07/2020 16:32:55.119,879884,AM1V310 @394D30,174855,750B4F01AA10,293.3,33.5,426.6
24/07/2020 16:32:55.179,879944,AM1V310 @394D30,174862,EC15B3035F0D,561.2,94.7,342.3
24/07/2020 16:32:55.239,880005,AM1V310 @394D30,174868,050F750045F1,384.5,11.7,-377.1
24/07/2020 16:32:55.269,880034,AM1V310 @394D30,174874,B200A7F6AEF8,17.8,-239.3,-187.4
24/07/2020 16:32:55.329,880095,AM1V310 @394D30,174880,C600D4FE67FC,19.8,-30,-92.1
24/07/2020 16:32:55.390,880155,AM1V310 @394D30,174887,BF00A7019900,19.1,42.3,15.3
24/07/2020 16:32:55.419,880184,AM1V310 @394D30,174893,90021601A202,65.6,27.8,67.4
24/07/2020 16:32:55.480,880246,AM1V310 @394D30,174899,D50193FF5403,46.9,-10.9,85.2
24/07/2020 16:32:55.540,880305,AM1V310 @394D30,174905,CF00DAFE9C03,20.7,-29.4,92.4
24/07/2020 16:32:55.569,880334,AM1V310 @394D30,174912,D300A8FF9002,21.1,-8.8,65.6
24/07/2020 16:32:55.629,880394,AM1V310 @394D30,174918,8F01FEFFEE00,39.9,-0.2,23.8
24/07/2020 16:32:55.690,880455,AM1V310 @394D30,174924,440109004A00,32.4,0.9,7.4
24/07/2020 16:32:55.719,880484,AM1V310 @394D30,174930,74010400BAFF,37.2,0.4,-7
24/07/2020 16:32:55.779,880545,AM1V310 @394D30,174937,0C01ACFF2300,26.8,-8.4,3.5
24/07/2020 16:32:55.839,880605,AM1V310 @394D30,174943,5600A3FFF7FF,8.6,-9.3,-0.9
24/07/2020 16:32:55.869,880634,AM1V310 @394D30,174949,A6FFA5FF86FF,-9,-9.1,-12.2
24/07/2020 16:32:55.929,880694,AM1V310 @394D30,174955,47FFC4FFC1FF,-18.5,-6,-6.3
24/07/2020 16:32:55.990,880755,AM1V310 @394D30,174962,DAFEB8FF96FF,-29.4,-7.2,-10.6
24/07/2020 16:32:56.019,880785,AM1V310 @394D30,174968,21FF15004600,-22.3,2.1,7
24/07/2020 16:32:56.079,880844,AM1V310 @394D30,174974,CBFED6FFAF00,-30.9,-4.2,17.5
24/07/2020 16:32:56.141,880906,AM1V310 @394D30,174980,13FF8BFFB900,-23.7,-11.7,18.5
24/07/2020 16:32:56.169,880935,AM1V310 @394D30,174987,79FF6AFF5B00,-13.5,-15,9.1
24/07/2020 16:32:56.229,880994,AM1V310 @394D30,174993,73FF5D003A00,-14.1,9.3,5.8
24/07/2020 16:32:56.289,881054,AM1V310 @394D30,174999,C8FE1E005900,-31.2,3,8.9
