Logged started on,24/07/2020 17:49:19
Feature,Magnetometer
Nodes,AM1V310 @394D30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
24/07/2020 17:54:46.167,326399,AM1V310 @394D30,67930,53FEC7FD8E00,-429,-569,142
24/07/2020 17:54:46.226,326449,AM1V310 @394D30,67936,52FECEFD8400,-430,-562,132
24/07/2020 17:54:46.257,326480,AM1V310 @394D30,67942,55FEDAFD8B00,-427,-550,139
24/07/2020 17:54:46.317,326540,AM1V310 @394D30,67948,6EFEDFFD7600,-402,-545,118
24/07/2020 17:54:46.347,326570,AM1V310 @394D30,67955,EBFEBBFD2600,-277,-581,38
24/07/2020 17:54:46.407,326630,AM1V310 @394D30,67961,69FFE0FD2C00,-151,-544,44
24/07/2020 17:54:46.467,326690,AM1V310 @394D30,67967,FFFFF2FD1200,-1,-526,18
24/07/2020 17:54:46.605,326828,AM1V310 @394D30,67973,C70034FE1400,199,-460,20
24/07/2020 17:54:46.633,326856,AM1V310 @394D30,67980,2D0181FE3800,301,-383,56
24/07/2020 17:54:46.649,326872,AM1V310 @394D30,67986,110181FE5400,273,-383,84
24/07/2020 17:54:46.741,326964,AM1V310 @394D30,67992,CF004FFE6300,207,-433,99
24/07/2020 17:54:46.741,326964,AM1V310 @394D30,67998,790025FE6600,121,-475,102
24/07/2020 17:54:46.769,326992,AM1V310 @394D30,68005,050013FE7B00,5,-493,123
24/07/2020 17:54:46.799,327022,AM1V310 @394D30,68011,7CFF25FE9C00,-132,-475,156
24/07/2020 17:54:46.857,327080,AM1V310 @394D30,68017,52FF2BFEA800,-174,-469,168
24/07/2020 17:54:46.917,327140,AM1V310 @394D30,68023,73FF2BFEC400,-141,-469,196
24/07/2020 17:54:46.977,327200,AM1V310 @394D30,68030,33FF1FFEAE00,-205,-481,174
24/07/2020 17:54:47.006,327230,AM1V310 @394D30,68036,37FF25FEB400,-201,-475,180
24/07/2020 17:54:47.068,327291,AM1V310 @394D30,68042,FDFE55FED300,-259,-427,211
24/07/2020 17:54:47.096,327319,AM1V310 @394D30,68048,DCFE61FEC700,-292,-415,199
24/07/2020 17:54:47.156,327379,AM1V310 @394D30,68055,D9FE61FEBE00,-295,-415,190
24/07/2020 17:54:47.217,327440,AM1V310 @394D30,68061,D9FE5EFEBB00,-295,-418,187
24/07/2020 17:54:47.246,327469,AM1V310 @394D30,68067,DDFE5BFEBD00,-291,-421,189
24/07/2020 17:54:47.307,327530,AM1V310 @394D30,68073,E2FE4FFEBD00,-286,-433,189
24/07/2020 17:54:47.368,327590,AM1V310 @394D30,68080,F7FE5BFEC300,-265,-421,195
24/07/2020 17:54:47.398,327620,AM1V310 @394D30,68086,FBFE54FEC600,-261,-428,198
24/07/2020 17:54:47.457,327680,AM1V310 @394D30,68092,06FF4EFEC000,-250,-434,192
24/07/2020 17:54:47.517,327740,AM1V310 @394D30,68098,18FF4BFEC600,-232,-437,198
24/07/2020 17:54:47.577,327800,AM1V310 @394D30,68105,1BFF3FFED000,-229,-449,208
24/07/2020 17:54:47.606,327829,AM1V310 @394D30,68111,25FF43FECF00,-219,-445,207
24/07/2020 17:54:47.667,327890,AM1V310 @394D30,68117,27FF3CFECA00,-217,-452,202
24/07/2020 17:54:47.698,327921,AM1V310 @394D30,68123,22FF3AFEC600,-222,-454,198
24/07/2020 17:54:47.757,327980,AM1V310 @394D30,68130,2BFF3AFEC000,-213,-454,192
24/07/2020 17:54:47.817,328040,AM1V310 @394D30,68136,28FF3CFEC600,-216,-452,198
24/07/2020 17:54:47.846,328069,AM1V310 @394D30,68142,25FF3DFECD00,-219,-451,205
24/07/2020 17:54:47.907,328130,AM1V310 @394D30,68148,22FF39FECF00,-222,-455,207
24/07/2020 17:54:47.967,328190,AM1V310 @394D30,68155,2BFF4BFECA00,-213,-437,202
24/07/2020 17:54:47.998,328220,AM1V310 @394D30,68161,2EFF4FFED500,-210,-433,213
24/07/2020 17:54:48.057,328280,AM1V310 @394D30,68167,28FF4CFEDC00,-216,-436,220
