Logged started on,27/07/2020 15:41:51
Feature,Magnetometer
Nodes,AM1V310 @394D30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
27/07/2020 15:51:46.872,595050,AM1V310 @394D30,84742,49FE17FF45FF,-439,-233,-187
27/07/2020 15:51:46.901,595067,AM1V310 @394D30,84748,4CFE14FF43FF,-436,-236,-189
27/07/2020 15:51:46.962,595128,AM1V310 @394D30,84754,4AFE18FF40FF,-438,-232,-192
27/07/2020 15:51:47.022,595188,AM1V310 @394D30,84761,4AFE23FF45FF,-438,-221,-187
27/07/2020 15:51:47.052,595217,AM1V310 @394D30,84767,43FE26FF45FF,-445,-218,-187
27/07/2020 15:51:47.112,595278,AM1V310 @394D30,84773,31FE48FF28FF,-463,-184,-216
27/07/2020 15:51:47.171,595337,AM1V310 @394D30,84779,8FFE2CFFACFE,-369,-212,-340
27/07/2020 15:51:47.202,595368,AM1V310 @394D30,84786,8BFEFCFEDAFE,-373,-260,-294
27/07/2020 15:51:47.262,595428,AM1V310 @394D30,84792,E9FEA0FE9EFE,-279,-352,-354
27/07/2020 15:51:47.322,595488,AM1V310 @394D30,84798,2DFF66FECBFE,-211,-410,-309
27/07/2020 15:51:47.352,595517,AM1V310 @394D30,84804,BAFF0FFED9FE,-70,-497,-295
27/07/2020 15:51:47.412,595577,AM1V310 @394D30,84811,9A00E6FDFDFE,154,-538,-259
27/07/2020 15:51:47.472,595638,AM1V310 @394D30,84817,FD00F4FD19FF,253,-524,-231
27/07/2020 15:51:47.501,595667,AM1V310 @394D30,84823,F40000FEF2FE,244,-512,-270
27/07/2020 15:51:47.594,595759,AM1V310 @394D30,84829,E100EBFDF5FE,225,-533,-267
27/07/2020 15:51:47.624,595790,AM1V310 @394D30,84836,A900CAFDFBFE,169,-566,-261
27/07/2020 15:51:47.654,595820,AM1V310 @394D30,84842,16009DFD00FF,22,-611,-256
27/07/2020 15:51:47.712,595877,AM1V310 @394D30,84848,8EFFA7FDF4FE,-114,-601,-268
27/07/2020 15:51:47.772,595938,AM1V310 @394D30,84854,2AFFBCFDEEFE,-214,-580,-274
27/07/2020 15:51:47.804,595969,AM1V310 @394D30,84861,CEFED6FD01FF,-306,-554,-255
27/07/2020 15:51:47.862,596027,AM1V310 @394D30,84867,9BFEEFFD06FF,-357,-529,-250
27/07/2020 15:51:47.891,596057,AM1V310 @394D30,84873,7AFE06FE0DFF,-390,-506,-243
27/07/2020 15:51:47.952,596118,AM1V310 @394D30,84879,56FE12FE12FF,-426,-494,-238
27/07/2020 15:51:48.042,596208,AM1V310 @394D30,84886,44FE1FFE28FF,-444,-481,-216
27/07/2020 15:51:48.071,596236,AM1V310 @394D30,84892,3EFE1CFE31FF,-450,-484,-207
27/07/2020 15:51:48.101,596266,AM1V310 @394D30,84898,31FE1EFE3CFF,-463,-482,-196
27/07/2020 15:51:48.162,596327,AM1V310 @394D30,84904,2FFE25FE3FFF,-465,-475,-193
27/07/2020 15:51:48.191,596357,AM1V310 @394D30,84911,29FE21FE45FF,-471,-479,-187
27/07/2020 15:51:48.252,596418,AM1V310 @394D30,84917,1DFE33FE48FF,-483,-461,-184
27/07/2020 15:51:48.311,596477,AM1V310 @394D30,84923,17FE31FE52FF,-489,-463,-174
27/07/2020 15:51:48.342,596508,AM1V310 @394D30,84929,1AFE33FE4FFF,-486,-461,-177
27/07/2020 15:51:48.401,596567,AM1V310 @394D30,84936,19FE3FFE48FF,-487,-449,-184
27/07/2020 15:51:48.462,596627,AM1V310 @394D30,84942,10FE46FE43FF,-496,-442,-189
27/07/2020 15:51:48.491,596657,AM1V310 @394D30,84948,05FE48FE3FFF,-507,-440,-193
27/07/2020 15:51:48.552,596718,AM1V310 @394D30,84954,0BFE43FE46FF,-501,-445,-186
27/07/2020 15:51:48.611,596777,AM1V310 @394D30,84961,04FE48FE42FF,-508,-440,-190
27/07/2020 15:51:48.642,596807,AM1V310 @394D30,84967,0BFE40FE45FF,-501,-448,-187
27/07/2020 15:51:48.703,596869,AM1V310 @394D30,84973,05FE51FE3CFF,-507,-431,-196
27/07/2020 15:51:48.762,596928,AM1V310 @394D30,84979,FCFD4CFE4BFF,-516,-436,-181
27/07/2020 15:51:48.791,596956,AM1V310 @394D30,84986,FEFD55FE40FF,-514,-427,-192
27/07/2020 15:51:48.852,597018,AM1V310 @394D30,84992,02FE4EFE3FFF,-510,-434,-193
27/07/2020 15:51:49.019,597185,AM1V310 @394D30,84998,04FE4EFE40FF,-508,-434,-192
27/07/2020 15:51:49.048,597214,AM1V310 @394D30,85004,02FE51FE48FF,-510,-431,-184
27/07/2020 15:51:49.048,597214,AM1V310 @394D30,85011,04FE45FE45FF,-508,-443,-187
