Logged started on,27/07/2020 15:41:51
Feature,Gyroscope
Nodes,AM1V310 @394D30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
27/07/2020 15:49:34.840,463017,AM1V310 @394D30,68236,0B00D9FFC5FF,1.1,-3.9,-5.9
27/07/2020 15:49:34.869,463035,AM1V310 @394D30,68242,09000E0071FF,0.9,1.4,-14.3
27/07/2020 15:49:34.930,463096,AM1V310 @394D30,68248,B6005D000BFF,18.2,9.3,-24.5
27/07/2020 15:49:34.990,463156,AM1V310 @394D30,68254,89FFB30088FF,-11.9,17.9,-12
27/07/2020 15:49:35.021,463186,AM1V310 @394D30,68261,FEFEEE0013FF,-25.8,23.8,-23.7
27/07/2020 15:49:35.079,463245,AM1V310 @394D30,68267,11042103B3FD,104.1,80.1,-58.9
27/07/2020 15:49:35.140,463306,AM1V310 @394D30,68273,B3030F0328FC,94.7,78.3,-98.4
27/07/2020 15:49:35.170,463335,AM1V310 @394D30,68279,55FFEF02A3FD,-17.1,75.1,-60.5
27/07/2020 15:49:35.230,463396,AM1V310 @394D30,68286,72FDA8010E04,-65.4,42.4,103.8
27/07/2020 15:49:35.290,463456,AM1V310 @394D30,68292,DFFC95FE400A,-80.1,-36.3,262.4
27/07/2020 15:49:35.320,463485,AM1V310 @394D30,68298,F1FC38FBA10B,-78.3,-122.4,297.7
27/07/2020 15:49:35.380,463546,AM1V310 @394D30,68304,26FD3DFC7609,-73,-96.3,242.2
27/07/2020 15:49:35.440,463606,AM1V310 @394D30,68311,2C0676FA470D,158,-141.8,339.9
27/07/2020 15:49:35.472,463638,AM1V310 @394D30,68317,F60174FFE20A,50.2,-14,278.6
27/07/2020 15:49:35.530,463696,AM1V310 @394D30,68323,FEF9FFFD4C0A,-153.8,-51.3,263.6
27/07/2020 15:49:35.590,463756,AM1V310 @394D30,68329,D502AD003200,72.5,17.3,5
27/07/2020 15:49:35.620,463785,AM1V310 @394D30,68336,5FFEB60107FC,-41.7,43.8,-101.7
27/07/2020 15:49:35.680,463846,AM1V310 @394D30,68342,1D04BD00D0F8,105.3,18.9,-184
27/07/2020 15:49:35.770,463936,AM1V310 @394D30,68348,2F02DEFF6CF6,55.9,-3.4,-245.2
27/07/2020 15:49:35.796,463962,AM1V310 @394D30,68354,26FD300758F0,-73,184,-400.8
27/07/2020 15:49:35.860,464026,AM1V310 @394D30,68361,9EFF060361F7,-9.8,77.4,-220.7
27/07/2020 15:49:35.891,464056,AM1V310 @394D30,68367,29FF9C024BFC,-21.5,66.8,-94.9
27/07/2020 15:49:35.921,464086,AM1V310 @394D30,68373,B4FE550037FE,-33.2,8.5,-45.7
27/07/2020 15:49:35.980,464146,AM1V310 @394D30,68379,D90331FF1FFD,98.5,-20.7,-73.7
27/07/2020 15:49:36.040,464206,AM1V310 @394D30,68386,D40029FF2AFF,21.2,-21.5,-21.4
27/07/2020 15:49:36.070,464235,AM1V310 @394D30,68392,FBFF66FFBCFF,-0.5,-15.4,-6.8
27/07/2020 15:49:36.130,464296,AM1V310 @394D30,68398,000195FF98FF,25.6,-10.7,-10.4
27/07/2020 15:49:36.191,464356,AM1V310 @394D30,68404,79FFD3FF1FFF,-13.5,-4.5,-22.5
27/07/2020 15:49:36.220,464386,AM1V310 @394D30,68411,5A0066FEE2FD,9,-41,-54.2
27/07/2020 15:49:36.280,464446,AM1V310 @394D30,68417,970174FEDDFE,40.7,-39.6,-29.1
27/07/2020 15:49:36.340,464506,AM1V310 @394D30,68423,ACFF65FEDFFF,-8.4,-41.1,-3.3
27/07/2020 15:49:36.370,464535,AM1V310 @394D30,68429,D6FF6AFF7600,-4.2,-15,11.8
27/07/2020 15:49:36.430,464596,AM1V310 @394D30,68436,E30099FF0700,22.7,-10.3,0.7
27/07/2020 15:49:36.493,464658,AM1V310 @394D30,68442,27007DFFE0FF,3.9,-13.1,-3.2
27/07/2020 15:49:36.521,464687,AM1V310 @394D30,68448,8200AFFFD9FF,13,-8.1,-3.9
27/07/2020 15:49:36.580,464746,AM1V310 @394D30,68454,9F00E7FFEEFF,15.9,-2.5,-1.8
27/07/2020 15:49:36.640,464806,AM1V310 @394D30,68461,4F00ECFFCCFF,7.9,-2,-5.2
27/07/2020 15:49:36.669,464835,AM1V310 @394D30,68467,4300FDFFB4FF,6.7,-0.3,-7.6
27/07/2020 15:49:36.730,464896,AM1V310 @394D30,68473,1C00F0FFA3FF,2.8,-1.6,-9.3
27/07/2020 15:49:36.791,464956,AM1V310 @394D30,68479,F0FFCFFFBDFF,-1.6,-4.9,-6.7
27/07/2020 15:49:36.820,464985,AM1V310 @394D30,68486,2A00CFFF0100,4.2,-4.9,0.1
27/07/2020 15:49:36.880,465046,AM1V310 @394D30,68492,5600CDFF2500,8.6,-5.1,3.7
27/07/2020 15:49:36.940,465106,AM1V310 @394D30,68498,5D00D3FF1E00,9.3,-4.5,3
