Logged started on,31/07/2020 10:20:02
Feature,Magnetometer
Nodes,AM1V310 @394D30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
31/07/2020 10:25:49.923,347755,AM1V310 @394D30,45656,10FF95FD8500,-240,-619,133
31/07/2020 10:25:49.952,347772,AM1V310 @394D30,45662,15FF92FD9000,-235,-622,144
31/07/2020 10:25:50.044,347864,AM1V310 @394D30,45669,0FFF95FD8400,-241,-619,132
31/07/2020 10:25:50.072,347892,AM1V310 @394D30,45675,0FFF92FD8400,-241,-622,132
31/07/2020 10:25:50.103,347923,AM1V310 @394D30,45681,0DFF9BFD8500,-243,-613,133
31/07/2020 10:25:50.163,347982,AM1V310 @394D30,45687,03FF9EFD7900,-253,-610,121
31/07/2020 10:25:50.223,348043,AM1V310 @394D30,45694,01FF98FD7B00,-255,-616,123
31/07/2020 10:25:50.252,348072,AM1V310 @394D30,45700,FDFEA0FD7E00,-259,-608,126
31/07/2020 10:25:50.313,348133,AM1V310 @394D30,45706,00FF9BFD8200,-256,-613,130
31/07/2020 10:25:50.387,348207,AM1V310 @394D30,45712,EEFEA0FD8100,-274,-608,129
31/07/2020 10:25:50.403,348223,AM1V310 @394D30,45719,B8FEADFD7000,-328,-595,112
31/07/2020 10:25:50.464,348283,AM1V310 @394D30,45725,7FFEF4FD6F00,-385,-524,111
31/07/2020 10:25:50.553,348373,AM1V310 @394D30,45731,91FE06FE3800,-367,-506,56
31/07/2020 10:25:50.583,348403,AM1V310 @394D30,45737,09FFECFDF0FF,-247,-532,-16
31/07/2020 10:25:50.612,348432,AM1V310 @394D30,45744,91FFECFDD6FF,-111,-532,-42
31/07/2020 10:25:50.672,348492,AM1V310 @394D30,45750,1800EBFDC3FF,24,-533,-61
31/07/2020 10:25:50.702,348522,AM1V310 @394D30,45756,88000DFECDFF,136,-499,-51
31/07/2020 10:25:50.763,348583,AM1V310 @394D30,45762,E1002BFEE1FF,225,-469,-31
31/07/2020 10:25:50.822,348642,AM1V310 @394D30,45769,C90031FE0B00,201,-463,11
31/07/2020 10:25:50.852,348672,AM1V310 @394D30,45775,940013FEF9FF,148,-493,-7
31/07/2020 10:25:50.912,348732,AM1V310 @394D30,45781,490004FE0500,73,-508,5
31/07/2020 10:25:50.972,348792,AM1V310 @394D30,45787,150000FE1A00,21,-512,26
31/07/2020 10:25:51.002,348822,AM1V310 @394D30,45794,CAFF01FE1700,-54,-511,23
31/07/2020 10:25:51.063,348882,AM1V310 @394D30,45800,BAFF06FE1700,-70,-506,23
31/07/2020 10:25:51.123,348943,AM1V310 @394D30,45806,A5FF12FE2D00,-91,-494,45
31/07/2020 10:25:51.153,348973,AM1V310 @394D30,45812,8DFF1FFE4800,-115,-481,72
31/07/2020 10:25:51.215,349035,AM1V310 @394D30,45819,9AFF18FE4400,-102,-488,68
31/07/2020 10:25:51.273,349093,AM1V310 @394D30,45825,B2FF21FE5400,-78,-479,84
31/07/2020 10:25:51.304,349123,AM1V310 @394D30,45831,B1FF21FE6A00,-79,-479,106
31/07/2020 10:25:51.364,349183,AM1V310 @394D30,45837,ABFF28FE6700,-85,-472,103
31/07/2020 10:25:51.423,349243,AM1V310 @394D30,45844,ABFF25FE6A00,-85,-475,106
31/07/2020 10:25:51.452,349272,AM1V310 @394D30,45850,ABFF2DFE6F00,-85,-467,111
31/07/2020 10:25:51.513,349333,AM1V310 @394D30,45856,91FF36FE6D00,-111,-458,109
31/07/2020 10:25:51.573,349393,AM1V310 @394D30,45862,8EFF36FE6D00,-114,-458,109
31/07/2020 10:25:51.602,349422,AM1V310 @394D30,45869,81FF36FE6700,-127,-458,103
31/07/2020 10:25:51.664,349483,AM1V310 @394D30,45875,7CFF3FFE7300,-132,-449,115
31/07/2020 10:25:51.723,349543,AM1V310 @394D30,45881,7CFF3DFE6C00,-132,-451,108
31/07/2020 10:25:51.752,349572,AM1V310 @394D30,45887,70FF34FE6D00,-144,-460,109
31/07/2020 10:25:51.813,349633,AM1V310 @394D30,45894,7BFF31FE7600,-133,-463,118
31/07/2020 10:25:51.873,349693,AM1V310 @394D30,45900,72FF39FE7300,-142,-455,115
31/07/2020 10:25:51.902,349722,AM1V310 @394D30,45906,72FF3AFE7200,-142,-454,114
31/07/2020 10:25:51.964,349784,AM1V310 @394D30,45912,6DFF37FE7500,-147,-457,117
31/07/2020 10:25:52.022,349842,AM1V310 @394D30,45919,75FF37FE6D00,-139,-457,109
31/07/2020 10:25:52.053,349873,AM1V310 @394D30,45925,70FF36FE6A00,-144,-458,106
