Logged started on,27/07/2020 15:59:12
Feature,Accelerometer
Nodes,AM1V310 @394D30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
27/07/2020 16:16:31.836,1039425,AM1V310 @394D30,139315,D6034A01EDFF,982,330,-19
27/07/2020 16:16:31.867,1039447,AM1V310 @394D30,139322,1D04B800A6FF,1053,184,-90
27/07/2020 16:16:31.896,1039477,AM1V310 @394D30,139328,1007E3FF97FF,1808,-29,-105
27/07/2020 16:16:31.956,1039536,AM1V310 @394D30,139334,CD074FFC1A00,1997,-945,26
27/07/2020 16:16:32.017,1039597,AM1V310 @394D30,139340,CD079FFEBDFE,1997,-353,-323
27/07/2020 16:16:32.046,1039626,AM1V310 @394D30,139347,85046B031503,1157,875,789
27/07/2020 16:16:32.106,1039686,AM1V310 @394D30,139353,880159FD29FE,392,-679,-471
27/07/2020 16:16:32.166,1039747,AM1V310 @394D30,139359,5104B2FDED04,1105,-590,1261
27/07/2020 16:16:32.196,1039777,AM1V310 @394D30,139365,1B07CD079007,1819,1997,1936
27/07/2020 16:16:32.256,1039837,AM1V310 @394D30,139372,CF03CD07F604,975,1997,1270
27/07/2020 16:16:32.317,1039897,AM1V310 @394D30,139378,FFFF06037600,-1,774,118
27/07/2020 16:16:32.347,1039927,AM1V310 @394D30,139384,D3FC78F820FE,-813,-1928,-480
27/07/2020 16:16:32.406,1039986,AM1V310 @394D30,139390,25FB32F852FD,-1243,-1998,-686
27/07/2020 16:16:32.466,1040047,AM1V310 @394D30,139397,ACF85EFA3AFC,-1876,-1442,-966
27/07/2020 16:16:32.496,1040076,AM1V310 @394D30,139403,3BFA33FD6AFD,-1477,-717,-662
27/07/2020 16:16:32.556,1040136,AM1V310 @394D30,139409,B606F203CEFC,1718,1010,-818
27/07/2020 16:16:32.617,1040197,AM1V310 @394D30,139415,CD0752068CFC,1997,1618,-884
27/07/2020 16:16:32.646,1040226,AM1V310 @394D30,139422,5605CD077000,1366,1997,112
27/07/2020 16:16:32.706,1040286,AM1V310 @394D30,139428,CA01DCFE3601,458,-292,310
27/07/2020 16:16:32.766,1040347,AM1V310 @394D30,139434,75039CFCCA00,885,-868,202
27/07/2020 16:16:32.796,1040377,AM1V310 @394D30,139440,3304D8018200,1075,472,130
27/07/2020 16:16:32.856,1040436,AM1V310 @394D30,139447,690340025A01,873,576,346
27/07/2020 16:16:32.917,1040497,AM1V310 @394D30,139453,0D0262025101,525,610,337
27/07/2020 16:16:32.946,1040527,AM1V310 @394D30,139459,5B048D018EFF,1115,397,-114
27/07/2020 16:16:33.006,1040586,AM1V310 @394D30,139465,8B038A009F00,907,138,159
27/07/2020 16:16:33.066,1040646,AM1V310 @394D30,139472,030356001FFF,771,86,-225
27/07/2020 16:16:33.096,1040677,AM1V310 @394D30,139478,2F03DC0132FF,815,476,-206
27/07/2020 16:16:33.187,1040767,AM1V310 @394D30,139484,3D04A6FE8201,1085,-346,386
27/07/2020 16:16:33.217,1040797,AM1V310 @394D30,139490,FA03B7002DFF,1018,183,-211
27/07/2020 16:16:33.246,1040826,AM1V310 @394D30,139497,B203C6001600,946,198,22
27/07/2020 16:16:33.319,1040899,AM1V310 @394D30,139503,B00307005000,944,7,80
27/07/2020 16:16:33.387,1040968,AM1V310 @394D30,139509,A903CF0040FF,937,207,-192
27/07/2020 16:16:33.409,1040989,AM1V310 @394D30,139515,EB03EDFF8EFF,1003,-19,-114
