Logged started on,27/07/2020 15:59:12
Feature,Magnetometer
Nodes,AM1V310 @394D30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
27/07/2020 16:16:46.297,1053887,AM1V310 @394D30,141128,10FF39FE7FFF,-240,-455,-129
27/07/2020 16:16:46.358,1053938,AM1V310 @394D30,141134,FEFE46FE70FF,-258,-442,-144
27/07/2020 16:16:46.387,1053967,AM1V310 @394D30,141140,E8FE67FE39FF,-280,-409,-199
27/07/2020 16:16:46.447,1054027,AM1V310 @394D30,141147,C7FE97FE1FFF,-313,-361,-225
27/07/2020 16:16:46.507,1054087,AM1V310 @394D30,141153,76FEF7FE01FF,-394,-265,-255
27/07/2020 16:16:46.537,1054117,AM1V310 @394D30,141159,4AFE38FFDFFE,-438,-200,-289
27/07/2020 16:16:46.598,1054178,AM1V310 @394D30,141165,7FFE0BFF91FE,-385,-245,-367
27/07/2020 16:16:46.657,1054237,AM1V310 @394D30,141172,E5FE82FEA3FE,-283,-382,-349
27/07/2020 16:16:46.688,1054268,AM1V310 @394D30,141178,90FFFEFDE3FE,-112,-514,-285
27/07/2020 16:16:46.748,1054328,AM1V310 @394D30,141184,1B00ECFD24FF,27,-532,-220
27/07/2020 16:16:46.807,1054387,AM1V310 @394D30,141190,1E00EFFD28FF,30,-529,-216
27/07/2020 16:16:46.836,1054417,AM1V310 @394D30,141197,BEFFF5FD39FF,-66,-523,-199
27/07/2020 16:16:46.897,1054477,AM1V310 @394D30,141203,0CFF34FE12FF,-244,-460,-238
27/07/2020 16:16:46.957,1054538,AM1V310 @394D30,141209,71FEC0FED4FE,-399,-320,-300
27/07/2020 16:16:46.987,1054567,AM1V310 @394D30,141215,65FE33FF8CFE,-411,-205,-372
27/07/2020 16:16:47.048,1054628,AM1V310 @394D30,141222,7FFE51FF6AFE,-385,-175,-406
27/07/2020 16:16:47.107,1054687,AM1V310 @394D30,141228,8EFE2AFF5FFE,-370,-214,-417
27/07/2020 16:16:47.136,1054717,AM1V310 @394D30,141234,82FECAFEB6FE,-382,-310,-330
27/07/2020 16:16:47.227,1054808,AM1V310 @394D30,141240,A1FE6CFE21FF,-351,-404,-223
27/07/2020 16:16:47.257,1054838,AM1V310 @394D30,141247,71FEA0FE25FF,-399,-352,-219
27/07/2020 16:16:47.287,1054867,AM1V310 @394D30,141253,3AFEF1FE72FF,-454,-271,-142
27/07/2020 16:16:47.347,1054927,AM1V310 @394D30,141259,20FE33FF4BFF,-480,-205,-181
27/07/2020 16:16:47.407,1054987,AM1V310 @394D30,141265,0AFE53FF3DFF,-502,-173,-195
27/07/2020 16:16:47.437,1055017,AM1V310 @394D30,141272,10FE5AFF31FF,-496,-166,-207
27/07/2020 16:16:47.497,1055077,AM1V310 @394D30,141278,1CFE44FF37FF,-484,-188,-201
27/07/2020 16:16:47.557,1055138,AM1V310 @394D30,141284,20FE1BFF4FFF,-480,-229,-177
27/07/2020 16:16:47.588,1055168,AM1V310 @394D30,141290,35FEFAFE6CFF,-459,-262,-148
27/07/2020 16:16:47.648,1055228,AM1V310 @394D30,141297,44FED3FE70FF,-444,-301,-144
27/07/2020 16:16:47.707,1055287,AM1V310 @394D30,141303,68FEB1FE85FF,-408,-335,-123
27/07/2020 16:16:47.737,1055317,AM1V310 @394D30,141309,7FFE8DFE96FF,-385,-371,-106
27/07/2020 16:16:47.797,1055377,AM1V310 @394D30,141315,97FE7CFE9AFF,-361,-388,-102
27/07/2020 16:16:47.857,1055437,AM1V310 @394D30,141322,B2FE63FEA2FF,-334,-413,-94
27/07/2020 16:16:47.888,1055468,AM1V310 @394D30,141328,C7FE51FEB2FF,-313,-431,-78
27/07/2020 16:16:47.948,1055528,AM1V310 @394D30,141334,D7FE4BFEAEFF,-297,-437,-82
27/07/2020 16:16:48.008,1055588,AM1V310 @394D30,141340,CBFE55FEA5FF,-309,-427,-91
