Logged started on,27/07/2020 15:59:12
Feature,Accelerometer
Nodes,AM1V310 @394D30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
27/07/2020 16:03:54.627,282215,AM1V310 @394D30,44653,4C02E8024502,588,744,581
27/07/2020 16:03:54.658,282238,AM1V310 @394D30,44659,1502B5013B02,533,437,571
27/07/2020 16:03:54.719,282299,AM1V310 @394D30,44665,0B0204007100,523,4,113
27/07/2020 16:03:54.778,282358,AM1V310 @394D30,44672,2F037EFD3300,815,-642,51
27/07/2020 16:03:54.807,282387,AM1V310 @394D30,44678,CA046DFB4800,1226,-1171,72
27/07/2020 16:03:54.868,282449,AM1V310 @394D30,44684,FE0681FA0300,1790,-1407,3
27/07/2020 16:03:55.016,282597,AM1V310 @394D30,44690,CD0727FD0BFF,1997,-729,-245
27/07/2020 16:03:55.017,282597,AM1V310 @394D30,44697,D7043505A204,1239,1333,1186
27/07/2020 16:03:55.040,282620,AM1V310 @394D30,44703,CD07CDFABCFF,1997,-1331,-68
27/07/2020 16:03:55.139,282720,AM1V310 @394D30,44715,6D065EFE3502,1645,-418,565
27/07/2020 16:03:55.139,282723,AM1V310 @394D30,44709,CD07C700B6FF,1997,199,-74
27/07/2020 16:03:55.170,282751,AM1V310 @394D30,44722,8004F501B600,1152,501,182
27/07/2020 16:03:55.229,282809,AM1V310 @394D30,44728,E5020803F8FE,741,776,-264
27/07/2020 16:03:55.258,282838,AM1V310 @394D30,44734,A60166027BFE,422,614,-389
27/07/2020 16:03:55.318,282898,AM1V310 @394D30,44740,7A018303DDFF,378,899,-35
27/07/2020 16:03:55.378,282958,AM1V310 @394D30,44747,57029C0241FF,599,668,-191
27/07/2020 16:03:55.407,282987,AM1V310 @394D30,44753,8003C4019FFF,896,452,-97
27/07/2020 16:03:55.468,283049,AM1V310 @394D30,44759,9504ABFF0901,1173,-85,265
27/07/2020 16:03:55.529,283109,AM1V310 @394D30,44765,800741020F01,1920,577,271
27/07/2020 16:03:55.557,283137,AM1V310 @394D30,44772,090745FC33F8,1801,-955,-1997
27/07/2020 16:03:55.618,283198,AM1V310 @394D30,44778,9500FE031E02,149,1022,542
27/07/2020 16:03:55.678,283258,AM1V310 @394D30,44784,C5054C004EFE,1477,76,-434
27/07/2020 16:03:55.707,283287,AM1V310 @394D30,44790,3A02490255FF,570,585,-171
27/07/2020 16:03:55.769,283349,AM1V310 @394D30,44797,5F046702DF00,1119,615,223
27/07/2020 16:03:55.829,283409,AM1V310 @394D30,44803,9E030E02FEFF,926,526,-2
27/07/2020 16:03:55.858,283438,AM1V310 @394D30,44809,92039401BDFF,914,404,-67
27/07/2020 16:03:55.918,283498,AM1V310 @394D30,44815,A503AC019300,933,428,147
27/07/2020 16:03:55.978,283558,AM1V310 @394D30,44822,AF0370017A00,943,368,122
27/07/2020 16:03:56.007,283587,AM1V310 @394D30,44828,AD0389013E00,941,393,62
27/07/2020 16:03:56.068,283648,AM1V310 @394D30,44834,9E033D0170FF,926,317,-144
27/07/2020 16:03:56.128,283709,AM1V310 @394D30,44840,B7035F01D5FF,951,351,-43
27/07/2020 16:03:56.157,283738,AM1V310 @394D30,44847,8F037301BDFF,911,371,-67
27/07/2020 16:03:56.218,283798,AM1V310 @394D30,44853,9F03280198FF,927,296,-104
27/07/2020 16:03:56.277,283858,AM1V310 @394D30,44859,88034D01D3FF,904,333,-45
27/07/2020 16:03:56.308,283889,AM1V310 @394D30,44865,A9032C01ACFF,937,300,-84
27/07/2020 16:03:56.368,283948,AM1V310 @394D30,44872,AF032B01DEFF,943,299,-34
