Logged started on,31/07/2020 10:20:02
Feature,Accelerometer
Nodes,AM1V310 @394D30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
31/07/2020 10:36:10.022,967850,AM1V310 @394D30,123181,0204A5FFAFFF,1026,-91,-81
31/07/2020 10:36:10.083,967903,AM1V310 @394D30,123187,2206D9FEFC01,1570,-295,508
31/07/2020 10:36:10.113,967932,AM1V310 @394D30,123194,1105BCFB7F01,1297,-1092,383
31/07/2020 10:36:10.173,967992,AM1V310 @394D30,123200,A30232F82A03,675,-1998,810
31/07/2020 10:36:10.233,968052,AM1V310 @394D30,123206,CD078BFD0701,1997,-629,263
31/07/2020 10:36:10.263,968083,AM1V310 @394D30,123212,CD074CFE84FF,1997,-436,-124
31/07/2020 10:36:10.344,968163,AM1V310 @394D30,123219,CD07C4007700,1997,196,119
31/07/2020 10:36:10.384,968203,AM1V310 @394D30,123225,C90751044A01,1993,1105,330
31/07/2020 10:36:10.413,968233,AM1V310 @394D30,123231,7703BD03ACFC,887,957,-852
31/07/2020 10:36:10.473,968293,AM1V310 @394D30,123237,0A0017044CFF,10,1047,-180
31/07/2020 10:36:10.536,968356,AM1V310 @394D30,123244,A3002002B2FD,163,544,-590
31/07/2020 10:36:10.565,968385,AM1V310 @394D30,123250,2C0173019CFE,300,371,-356
31/07/2020 10:36:10.623,968443,AM1V310 @394D30,123256,F30134FB6701,499,-1228,359
31/07/2020 10:36:10.683,968503,AM1V310 @394D30,123262,B401A2FF4C02,436,-94,588
31/07/2020 10:36:10.712,968532,AM1V310 @394D30,123269,B10766056D06,1969,1382,1645
31/07/2020 10:36:10.772,968592,AM1V310 @394D30,123275,AF04D8036CFA,1199,984,-1428
31/07/2020 10:36:10.833,968653,AM1V310 @394D30,123281,5504D9037EFF,1109,985,-130
31/07/2020 10:36:10.863,968683,AM1V310 @394D30,123287,95030A02F2FE,917,522,-270
31/07/2020 10:36:10.923,968742,AM1V310 @394D30,123294,950390010700,917,400,7
31/07/2020 10:36:10.983,968803,AM1V310 @394D30,123300,4803E20121FF,840,482,-223
31/07/2020 10:36:11.012,968832,AM1V310 @394D30,123306,AB035C0185FF,939,348,-123
31/07/2020 10:36:11.072,968892,AM1V310 @394D30,123312,8303520146FF,899,338,-186
31/07/2020 10:36:11.133,968952,AM1V310 @394D30,123319,6A03820160FF,874,386,-160
31/07/2020 10:36:11.163,968983,AM1V310 @394D30,123325,BC036201AAFF,956,354,-86
31/07/2020 10:36:11.222,969042,AM1V310 @394D30,123331,7C038201EEFF,892,386,-18
31/07/2020 10:36:11.284,969104,AM1V310 @394D30,123337,91035D01E7FF,913,349,-25
31/07/2020 10:36:11.312,969132,AM1V310 @394D30,123344,9503580153FF,917,344,-173
31/07/2020 10:36:11.373,969193,AM1V310 @394D30,123350,A503200195FF,933,288,-107
31/07/2020 10:36:11.434,969255,AM1V310 @394D30,123356,9D0358019DFF,925,344,-99
31/07/2020 10:36:11.466,969286,AM1V310 @394D30,123362,AD03560176FF,941,342,-138
31/07/2020 10:36:11.523,969343,AM1V310 @394D30,123369,A10355018DFF,929,341,-115
31/07/2020 10:36:11.584,969404,AM1V310 @394D30,123375,A2036B01C0FF,930,363,-64
31/07/2020 10:36:11.613,969433,AM1V310 @394D30,123381,A4036F01CBFF,932,367,-53
