Logged started on,24/07/2020 17:49:19
Feature,Gyroscope
Nodes,AM1V310 @394D30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
24/07/2020 17:55:37.109,377343,AM1V310 @394D30,74298,E5FF7EFFEBFD,-2.7,-13,-53.3
24/07/2020 17:55:37.137,377360,AM1V310 @394D30,74305,140195FF0EFF,27.6,-10.7,-24.2
24/07/2020 17:55:37.197,377420,AM1V310 @394D30,74311,47FEF8FEB5FE,-44.1,-26.4,-33.1
24/07/2020 17:55:37.257,377480,AM1V310 @394D30,74317,E5FF0CFF35FF,-2.7,-24.4,-20.3
24/07/2020 17:55:37.286,377509,AM1V310 @394D30,74323,72FF0EFFE0FF,-14.2,-24.2,-3.2
24/07/2020 17:55:37.347,377570,AM1V310 @394D30,74330,50FDCCFE5600,-68.8,-30.8,8.6
24/07/2020 17:55:37.407,377630,AM1V310 @394D30,74336,67028C019A04,61.5,39.6,117.8
24/07/2020 17:55:37.436,377659,AM1V310 @394D30,74342,1F063401E106,156.7,30.8,176.1
24/07/2020 17:55:37.497,377720,AM1V310 @394D30,74348,EE05D100100A,151.8,20.9,257.6
24/07/2020 17:55:37.557,377780,AM1V310 @394D30,74355,1B0330FF7A0C,79.5,-20.8,319.4
24/07/2020 17:55:37.586,377809,AM1V310 @394D30,74361,C2FC4CFFBD0F,-83,-18,402.9
24/07/2020 17:55:37.647,377870,AM1V310 @394D30,74367,580499FFB80F,111.2,-10.3,402.4
24/07/2020 17:55:37.707,377930,AM1V310 @394D30,74373,8C0461010A08,116.4,35.3,205.8
24/07/2020 17:55:37.736,377959,AM1V310 @394D30,74380,ECF46C02C002,-283.6,62,70.4
24/07/2020 17:55:37.797,378020,AM1V310 @394D30,74386,8CFC25022AFC,-88.4,54.9,-98.2
24/07/2020 17:55:37.857,378080,AM1V310 @394D30,74392,BE060FFEA8F8,172.6,-49.7,-188
