Logged started on,24/07/2020 17:49:19
Feature,Accelerometer
Nodes,AM1V310 @394D30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
24/07/2020 17:53:21.717,241947,AM1V310 @394D30,57373,D5037400ACFF,981,116,-84
24/07/2020 17:53:21.776,241999,AM1V310 @394D30,57380,AD037F00C4FF,941,127,-60
24/07/2020 17:53:21.807,242030,AM1V310 @394D30,57386,C8038600C4FF,968,134,-60
24/07/2020 17:53:21.868,242091,AM1V310 @394D30,57392,9203980097FF,914,152,-105
24/07/2020 17:53:21.927,242150,AM1V310 @394D30,57398,DC035300B5FF,988,83,-75
24/07/2020 17:53:21.956,242179,AM1V310 @394D30,57405,D7030E002E00,983,14,46
24/07/2020 17:53:22.017,242240,AM1V310 @394D30,57411,5307B9FF2905,1875,-71,1321
24/07/2020 17:53:22.078,242301,AM1V310 @394D30,57417,F4043BFF8000,1268,-197,128
24/07/2020 17:53:22.107,242329,AM1V310 @394D30,57423,900432F8A102,1168,-1998,673
24/07/2020 17:53:22.167,242390,AM1V310 @394D30,57430,CD0707FF3801,1997,-249,312
24/07/2020 17:53:22.227,242450,AM1V310 @394D30,57436,5206F6FBB406,1618,-1034,1716
24/07/2020 17:53:22.256,242479,AM1V310 @394D30,57442,CD071D005601,1997,29,342
24/07/2020 17:53:22.317,242540,AM1V310 @394D30,57448,8007CD071504,1920,1997,1045
24/07/2020 17:53:22.376,242599,AM1V310 @394D30,57455,9804EE05C0FE,1176,1518,-320
24/07/2020 17:53:22.407,242630,AM1V310 @394D30,57461,25007E0145FC,37,382,-955
24/07/2020 17:53:22.467,242689,AM1V310 @394D30,57467,C4FFDE050100,-60,1502,1
24/07/2020 17:53:22.527,242750,AM1V310 @394D30,57473,6902E702B5FF,617,743,-75
24/07/2020 17:53:22.556,242779,AM1V310 @394D30,57480,DE02980056FF,734,152,-170
24/07/2020 17:53:22.617,242840,AM1V310 @394D30,57486,9702E4FD9F00,663,-540,159
24/07/2020 17:53:22.677,242900,AM1V310 @394D30,57492,1A0202FD6D01,538,-766,365
24/07/2020 17:53:22.706,242929,AM1V310 @394D30,57498,54F9AF0295FE,-1708,687,-363
24/07/2020 17:53:22.797,243020,AM1V310 @394D30,57505,FFFD17011407,-513,279,1812
24/07/2020 17:53:22.827,243050,AM1V310 @394D30,57511,F006E0044D01,1776,1248,333
24/07/2020 17:53:22.856,243079,AM1V310 @394D30,57517,FA036C01B5FE,1018,364,-331
24/07/2020 17:53:22.917,243140,AM1V310 @394D30,57523,B303E001E0FF,947,480,-32
24/07/2020 17:53:22.976,243199,AM1V310 @394D30,57530,DE0364012500,990,356,37
24/07/2020 17:53:23.007,243230,AM1V310 @394D30,57536,B20348010300,946,328,3
24/07/2020 17:53:23.067,243290,AM1V310 @394D30,57542,A003B70019FF,928,183,-231
24/07/2020 17:53:23.129,243352,AM1V310 @394D30,57548,9003850012FF,912,133,-238
24/07/2020 17:53:23.159,243382,AM1V310 @394D30,57555,A20320005DFF,930,32,-163
24/07/2020 17:53:23.217,243440,AM1V310 @394D30,57561,AE038301D2FF,942,387,-46
24/07/2020 17:53:23.277,243500,AM1V310 @394D30,57567,C7055D050301,1479,1373,259
24/07/2020 17:53:23.306,243529,AM1V310 @394D30,57573,AF039700F5FE,943,151,-267
24/07/2020 17:53:23.367,243590,AM1V310 @394D30,57580,88032D005FFE,904,45,-417
24/07/2020 17:53:23.427,243650,AM1V310 @394D30,57586,C4039B0000FF,964,155,-256
24/07/2020 17:53:23.456,243679,AM1V310 @394D30,57592,A303910010FF,931,145,-240
24/07/2020 17:53:23.517,243740,AM1V310 @394D30,57598,A6038E00CAFE,934,142,-310
24/07/2020 17:53:23.577,243800,AM1V310 @394D30,57605,A9038000BAFE,937,128,-326
24/07/2020 17:53:23.606,243829,AM1V310 @394D30,57611,AB03C60003FF,939,198,-253
24/07/2020 17:53:23.667,243891,AM1V310 @394D30,57617,AA03D40063FF,938,212,-157
24/07/2020 17:53:23.727,243950,AM1V310 @394D30,57623,B603CC0041FF,950,204,-191
24/07/2020 17:53:23.756,243979,AM1V310 @394D30,57630,8E03310194FF,910,305,-108
24/07/2020 17:53:23.817,244040,AM1V310 @394D30,57636,98038F00C3FE,920,143,-317
24/07/2020 17:53:23.877,244100,AM1V310 @394D30,57642,D103AE00C0FF,977,174,-64
