Std_X,Std_Z,Type
772.4441857947195,603.408655093724,Pas-de-chat
913.3906182070032,729.9279916648444,Pas-de-chat
930.8207547012721,694.7295082375093,Pas-de-chat
773.8233485685968,533.9697612059629,Pas-de-chat
776.1965997419242,777.8886403863379,Pas-de-chat
770.0915451483427,718.0714946356319,Pas-de-chat
865.6029865377259,623.9613703320638,Pas-de-chat
873.9339179079134,530.1222204618961,Pas-de-chat
840.8261583534545,749.1784892334795,Pas-de-chat
856.4052718675543,616.2240754069182,Pas-de-chat
