Logged started on,24/07/2020 16:18:15
Feature,Magnetometer
Nodes,AM1V310 @394D30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
24/07/2020 16:23:57.114,341892,AM1V310 @394D30,107593,92FD30FEA8FF,-622,-464,-88
24/07/2020 16:23:57.144,341910,AM1V310 @394D30,107599,86FD31FEA8FF,-634,-463,-88
24/07/2020 16:23:57.205,341970,AM1V310 @394D30,107605,8AFD31FEA9FF,-630,-463,-87
24/07/2020 16:23:57.266,342031,AM1V310 @394D30,107612,86FD2DFEBAFF,-634,-467,-70
24/07/2020 16:23:57.294,342060,AM1V310 @394D30,107618,86FD21FEC6FF,-634,-479,-58
24/07/2020 16:23:57.355,342120,AM1V310 @394D30,107624,8DFD24FEC6FF,-627,-476,-58
24/07/2020 16:23:57.415,342180,AM1V310 @394D30,107630,92FD1FFED2FF,-622,-481,-46
24/07/2020 16:23:57.444,342210,AM1V310 @394D30,107637,9CFD1BFED2FF,-612,-485,-46
24/07/2020 16:23:57.505,342270,AM1V310 @394D30,107643,A2FD19FEC6FF,-606,-487,-58
24/07/2020 16:23:57.565,342330,AM1V310 @394D30,107649,9EFD36FEBBFF,-610,-458,-69
24/07/2020 16:23:57.594,342360,AM1V310 @394D30,107655,8CFD64FEBEFF,-628,-412,-66
24/07/2020 16:23:57.685,342451,AM1V310 @394D30,107662,C8FD5DFE2EFF,-568,-419,-210
24/07/2020 16:23:57.715,342480,AM1V310 @394D30,107668,47FE12FEF2FE,-441,-494,-270
24/07/2020 16:23:57.745,342510,AM1V310 @394D30,107674,06FFDCFDA0FE,-250,-548,-352
24/07/2020 16:23:57.805,342570,AM1V310 @394D30,107680,B2FF1FFEA1FE,-78,-481,-351
24/07/2020 16:23:57.865,342630,AM1V310 @394D30,107687,22003DFE8BFE,34,-451,-373
24/07/2020 16:23:57.895,342660,AM1V310 @394D30,107693,960060FE80FE,150,-416,-384
24/07/2020 16:23:57.956,342722,AM1V310 @394D30,107699,E70085FE92FE,231,-379,-366
24/07/2020 16:23:58.014,342780,AM1V310 @394D30,107705,E4008BFE91FE,228,-373,-367
24/07/2020 16:23:58.045,342810,AM1V310 @394D30,107712,D00079FE8CFE,208,-391,-372
24/07/2020 16:23:58.105,342870,AM1V310 @394D30,107718,AF0072FE83FE,175,-398,-381
24/07/2020 16:23:58.196,342962,AM1V310 @394D30,107724,5A0049FE94FE,90,-439,-364
24/07/2020 16:23:58.285,343051,AM1V310 @394D30,107730,BEFF45FEA0FE,-66,-443,-352
24/07/2020 16:23:58.285,343051,AM1V310 @394D30,107737,8EFF49FE9AFE,-114,-439,-358
24/07/2020 16:23:58.316,343081,AM1V310 @394D30,107743,2BFF58FEB2FE,-213,-424,-334
24/07/2020 16:23:58.345,343110,AM1V310 @394D30,107749,18FF61FED1FE,-232,-415,-303
